"employee_id","signing_bonus","salary","degree_level","sex","yrs_experience"
17193,0,339000,"High_School","M",2
72343,0,194000,"Master","F",3
2978,0,89000,"Bachelor","F",3
63182,1,139000,"Bachelor","M",2
197533,0,244000,"Bachelor","F",4
105597,1,140000,"Bachelor","M",4
27660,1,378000,"Master","M",3
674,0,152000,"Master","M",3
113618,0,275000,"Master","F",12
196450,0,196000,"High_School","M",2
154261,1,224000,"Bachelor","M",1
118172,0,233000,"Master","M",3
108774,0,220000,"High_School","M",3
176985,1,107000,"High_School","F",1
56157,1,294000,"PhD","F",3
14797,0,318000,"High_School","M",2
140214,0,291000,"PhD","F",3
199826,0,147000,"High_School","M",3
173667,0,169000,"High_School","F",5
143209,1,149000,"High_School","M",5
170407,0,242000,"Bachelor","F",2
64373,0,259000,"High_School","M",5
92060,0,259000,"Bachelor","M",1
55816,0,177000,"PhD","M",4
154170,0,278000,"PhD","F",12
8889,0,92000,"High_School","M",4
181606,0,264000,"Bachelor","M",8
30488,0,309000,"PhD","M",6
96221,0,244000,"PhD","M",2
87200,0,67000,"Master","F",1
150189,0,108000,"High_School","F",9
192551,0,219000,"PhD","M",1
112340,1,189000,"High_School","F",4
85445,1,66000,"High_School","F",5
94030,0,209000,"Bachelor","M",12
167384,0,225000,"Master","M",3
46339,0,253000,"PhD","F",7
124365,0,194000,"Master","M",4
50317,1,93000,"PhD","M",2
136610,0,177000,"Master","M",1
29894,1,181000,"Bachelor","M",2
82037,0,296000,"High_School","M",1
169962,0,118000,"Bachelor","M",4
103686,1,114000,"PhD","F",1
163228,0,285000,"Master","F",5
144516,1,166000,"PhD","M",3
168294,1,109000,"PhD","F",8
85845,0,82000,"PhD","M",1
143655,0,69000,"Bachelor","F",5
141046,0,360000,"Bachelor","M",1
186928,1,204000,"High_School","M",2
175333,1,172000,"Bachelor","M",3
110260,1,107000,"PhD","M",20
167743,0,216000,"PhD","M",2
42972,0,164000,"Bachelor","M",1
184296,1,196000,"Bachelor","M",3
54715,1,233000,"Master","M",2
169294,1,180000,"Master","M",1
130978,0,131000,"High_School","M",1
104759,0,75000,"Master","F",11
33263,0,306000,"PhD","M",2
94447,0,155000,"Master","M",8
40512,0,275000,"High_School","F",3
52249,0,386000,"Master","F",5
44252,0,106000,"High_School","F",3
138908,1,83000,"PhD","M",1
128657,1,70000,"Master","M",3
154716,0,97000,"Master","M",5
2067,0,167000,"Bachelor","M",5
146072,0,276000,"PhD","M",4
140241,0,213000,"PhD","M",1
93668,0,225000,"Bachelor","M",2
150161,0,220000,"PhD","F",3
168572,0,83000,"High_School","F",3
199471,0,248000,"High_School","M",2
86025,0,99000,"High_School","M",3
44056,0,60000,"PhD","F",10
50632,1,183000,"Bachelor","M",1
70108,0,281000,"Master","M",8
110625,0,101000,"Master","M",1
91017,1,196000,"Master","F",1
162223,0,178000,"Bachelor","M",4
29882,0,242000,"Master","M",3
62578,1,174000,"Bachelor","F",5
168295,1,272000,"Master","M",1
123192,0,178000,"Master","F",3
33843,0,137000,"High_School","M",7
34631,1,228000,"Bachelor","M",2
86076,1,250000,"PhD","F",9
71537,1,297000,"High_School","F",2
86905,0,302000,"Bachelor","M",5
114271,1,114000,"Master","F",5
27307,1,313000,"Bachelor","F",4
62299,1,292000,"Bachelor","M",2
25569,0,223000,"High_School","M",1
75246,0,190000,"Master","M",13
15959,0,216000,"PhD","M",7
72347,0,152000,"Bachelor","F",1
51566,0,207000,"Master","F",2
77495,0,251000,"Bachelor","F",1
59366,0,294000,"PhD","M",5
23619,0,310000,"Bachelor","M",2
71223,1,280000,"PhD","M",1
35850,1,141000,"Master","F",1
199543,0,123000,"Bachelor","F",2
34438,0,164000,"High_School","M",1
68967,0,168000,"Master","M",3
91527,0,199000,"Bachelor","M",2
137063,1,298000,"Master","M",5
56686,1,113000,"Bachelor","F",1
84370,0,112000,"Bachelor","M",1
163989,0,60000,"Bachelor","M",3
28202,0,302000,"Bachelor","M",3
133204,1,211000,"PhD","F",4
130384,0,152000,"PhD","M",5
136313,0,172000,"PhD","F",4
161284,1,394000,"Bachelor","M",10
71255,0,125000,"PhD","F",2
13667,0,153000,"Bachelor","M",2
162967,1,141000,"Master","M",3
183570,0,195000,"High_School","M",2
145137,0,249000,"Bachelor","M",5
128251,0,118000,"Master","M",3
36466,1,183000,"Bachelor","M",4
175346,1,186000,"Master","M",1
106535,1,86000,"PhD","M",2
47260,0,71000,"Bachelor","M",5
122145,1,196000,"PhD","M",2
167987,0,197000,"Master","M",3
21703,0,282000,"Bachelor","M",2
108116,0,61000,"Bachelor","F",2
132680,1,186000,"Bachelor","M",3
128599,0,134000,"Bachelor","M",4
34660,0,89000,"PhD","M",3
43171,0,83000,"PhD","M",1
130173,1,208000,"PhD","M",7
192398,1,87000,"High_School","F",2
70256,1,266000,"PhD","M",4
151693,0,298000,"High_School","M",3
135213,0,71000,"Bachelor","M",6
95144,0,177000,"PhD","M",2
62107,1,113000,"PhD","M",5
21841,0,115000,"Bachelor","F",4
31511,0,148000,"Bachelor","M",6
46167,1,131000,"Master","M",2
177089,0,252000,"Bachelor","M",1
42374,1,170000,"PhD","M",3
171461,0,77000,"Bachelor","M",8
197083,0,301000,"PhD","M",2
146220,0,228000,"PhD","M",2
81111,0,313000,"PhD","M",9
178939,0,271000,"Bachelor","M",2
110153,0,220000,"Master","M",4
10213,0,245000,"Master","F",1
139999,1,201000,"Master","M",4
6281,0,299000,"Master","F",3
32992,0,163000,"Master","F",5
57761,0,253000,"Bachelor","M",4
91242,0,162000,"Master","F",1
176022,0,115000,"Bachelor","M",4
119589,0,245000,"Bachelor","M",8
172621,0,335000,"Bachelor","F",2
138973,0,67000,"Bachelor","M",3
78359,0,246000,"PhD","F",3
29255,0,142000,"Master","F",6
149886,0,211000,"Master","F",2
6819,0,327000,"Bachelor","F",3
160304,0,85000,"Master","M",5
2382,0,207000,"PhD","F",1
165096,0,198000,"High_School","M",7
106915,0,254000,"Bachelor","M",1
82419,1,61000,"PhD","F",21
133302,0,93000,"PhD","M",4
29283,0,169000,"High_School","M",5
113279,0,255000,"Bachelor","M",1
51923,0,65000,"PhD","F",13
24343,0,90000,"Bachelor","M",2
169223,0,316000,"Bachelor","M",12
184311,0,326000,"High_School","M",4
54837,1,353000,"High_School","M",2
94209,1,231000,"PhD","F",5
198788,0,189000,"PhD","F",4
54952,1,99000,"PhD","F",6
64666,1,203000,"Bachelor","F",1
189418,0,197000,"PhD","F",4
18285,1,79000,"Bachelor","F",1
2806,0,193000,"Master","M",1
7723,1,120000,"Master","M",5
84230,0,127000,"PhD","M",4
34531,0,178000,"Master","M",7
164547,1,218000,"Master","F",7
199239,0,128000,"Master","F",1
145328,0,220000,"Bachelor","M",3
137121,0,137000,"Bachelor","M",7
73254,0,129000,"Bachelor","M",9
185171,1,99000,"Bachelor","M",3
59217,1,72000,"Master","M",4
99441,0,326000,"PhD","M",6
78004,0,75000,"Master","M",4
185591,0,99000,"PhD","M",1
48379,1,237000,"Master","F",4
47799,1,120000,"Bachelor","F",4
49793,0,274000,"PhD","M",2
72376,0,1e+05,"PhD","M",2
150690,1,195000,"Master","M",1
90033,0,279000,"Bachelor","M",5
147642,0,88000,"Master","M",9
143478,1,207000,"Bachelor","M",4
142920,1,163000,"Master","F",1
170452,0,83000,"PhD","F",1
30132,0,62000,"PhD","M",3
192065,1,174000,"PhD","M",1
67320,1,221000,"PhD","M",3
169087,0,147000,"Master","F",1
174189,0,157000,"Master","M",1
134398,1,161000,"Master","M",3
146471,1,117000,"PhD","M",5
73936,1,246000,"Bachelor","F",5
94934,1,148000,"High_School","F",2
192056,0,131000,"Master","M",20
119890,1,293000,"PhD","F",2
121347,1,278000,"High_School","F",3
30595,1,230000,"Master","F",3
56382,0,296000,"Bachelor","F",2
78059,0,399000,"PhD","M",9
74778,1,184000,"Bachelor","M",2
48364,0,77000,"PhD","M",3
48884,0,102000,"PhD","M",2
58850,0,304000,"Master","M",6
55481,1,332000,"PhD","M",11
137595,0,243000,"Bachelor","M",6
88893,0,266000,"Master","M",2
159843,0,93000,"PhD","F",4
45328,0,231000,"PhD","F",6
78924,0,187000,"High_School","M",5
169654,1,199000,"High_School","M",2
112428,0,242000,"Bachelor","M",4
11390,0,240000,"Master","M",5
101713,0,188000,"High_School","M",5
168961,1,152000,"Bachelor","F",3
168415,0,71000,"Bachelor","F",12
38684,0,154000,"Bachelor","M",2
124014,0,230000,"Master","M",11
176278,1,332000,"Bachelor","F",1
21503,0,324000,"High_School","M",2
54078,0,143000,"Master","M",2
92755,0,67000,"High_School","F",2
165320,1,308000,"Bachelor","M",1
80911,0,99000,"Master","M",1
1651,0,325000,"Bachelor","M",4
24805,1,183000,"Master","M",5
147937,0,240000,"Master","M",6
112653,0,74000,"High_School","F",1
27452,1,127000,"PhD","F",5
124812,1,346000,"PhD","M",4
134295,0,213000,"PhD","F",2
133387,1,2e+05,"Bachelor","M",1
174603,0,189000,"PhD","M",5
165884,1,139000,"PhD","M",1
113298,1,204000,"High_School","M",1
171793,1,64000,"Bachelor","F",4
134982,0,238000,"Bachelor","M",9
118612,0,77000,"PhD","M",1
53025,0,163000,"Master","M",6
194373,0,371000,"PhD","M",2
82056,1,315000,"PhD","M",2
130736,1,74000,"High_School","F",3
172250,0,136000,"PhD","F",7
17970,0,394000,"High_School","M",4
135214,1,63000,"Master","F",4
98045,1,323000,"High_School","M",3
5721,0,239000,"Bachelor","M",4
109596,0,107000,"Master","F",3
127601,1,125000,"High_School","F",6
62081,0,104000,"PhD","M",9
118110,0,189000,"PhD","M",7
90237,1,91000,"High_School","M",3
21181,0,3e+05,"Bachelor","M",3
27881,0,67000,"Master","F",4
63501,0,294000,"Bachelor","F",4
21073,1,215000,"Bachelor","M",4
13342,0,96000,"Bachelor","F",2
100991,1,192000,"High_School","F",2
92050,0,226000,"High_School","F",5
105629,1,164000,"Master","M",1
82904,0,122000,"PhD","M",1
100654,0,71000,"Bachelor","F",1
29908,0,104000,"Bachelor","F",7
171973,0,250000,"Master","M",2
69344,0,375000,"Master","M",3
136468,1,356000,"Master","M",6
154109,1,162000,"Master","F",5
150837,0,197000,"Bachelor","M",4
47952,0,287000,"Master","M",1
10979,1,296000,"Bachelor","M",1
79328,1,183000,"PhD","M",1
149927,1,103000,"Bachelor","F",2
26989,0,396000,"Bachelor","M",2
195911,0,224000,"PhD","F",3
53777,0,254000,"PhD","M",5
181787,1,126000,"Master","M",11
2422,0,135000,"Bachelor","M",4
382,0,212000,"Bachelor","M",2
154534,0,329000,"Master","M",1
181122,0,278000,"Bachelor","F",4
28460,0,305000,"Bachelor","M",8
178037,0,219000,"Bachelor","M",3
123916,0,220000,"Master","M",1
166896,0,62000,"Bachelor","M",3
6798,0,245000,"PhD","F",2
95164,0,226000,"Bachelor","F",1
196824,1,372000,"Bachelor","M",1
40677,0,291000,"Bachelor","M",3
143558,0,268000,"Master","M",1
98882,0,76000,"Bachelor","M",1
3693,0,180000,"PhD","M",3
187360,0,83000,"PhD","F",1
114572,0,192000,"Bachelor","M",10
13299,1,72000,"Bachelor","M",7
167059,0,76000,"PhD","M",1
66998,0,250000,"PhD","M",1
121527,0,397000,"PhD","M",3
123780,0,80000,"Master","M",1
197004,1,258000,"Master","M",3
58290,0,90000,"PhD","M",1
170121,1,144000,"Bachelor","M",5
18483,1,89000,"PhD","F",2
179945,0,99000,"Bachelor","F",3
112750,0,296000,"Master","F",8
143015,0,213000,"Master","M",4
61053,1,153000,"High_School","M",5
66455,0,74000,"PhD","M",8
12603,1,161000,"Master","M",5
41316,1,289000,"High_School","F",1
190818,1,113000,"PhD","F",7
53856,0,138000,"Master","M",3
14978,1,247000,"Master","F",3
94955,1,271000,"High_School","F",1
9965,0,93000,"PhD","M",6
191454,0,222000,"Bachelor","M",7
36350,1,133000,"Master","M",1
193288,0,110000,"Master","M",1
61175,0,118000,"PhD","M",4
31680,1,142000,"PhD","M",4
6110,0,117000,"Bachelor","M",1
59529,0,88000,"High_School","M",2
37903,0,67000,"Master","M",2
6158,0,265000,"High_School","M",1
32510,1,285000,"Master","M",23
105246,1,315000,"High_School","M",2
167389,1,167000,"PhD","M",2
98316,0,211000,"Bachelor","M",3
196987,0,123000,"Bachelor","F",1
152219,1,185000,"PhD","F",5
157372,1,197000,"Bachelor","M",4
8856,1,201000,"Master","M",4
114011,1,122000,"Master","F",14
146537,0,63000,"PhD","F",9
3396,1,285000,"Bachelor","M",2
84909,0,271000,"Bachelor","F",7
41619,0,88000,"Bachelor","F",1
181380,0,76000,"Bachelor","M",1
88649,0,292000,"High_School","M",5
93964,1,208000,"PhD","M",1
174847,1,225000,"PhD","F",4
177003,0,79000,"Bachelor","M",6
51984,1,117000,"Bachelor","M",3
180885,1,230000,"PhD","F",2
191409,0,65000,"PhD","M",2
20077,0,81000,"Master","F",3
135854,0,72000,"High_School","M",1
78365,0,345000,"Master","F",2
121816,0,247000,"PhD","F",5
97456,0,117000,"High_School","F",1
61079,0,211000,"High_School","F",5
142146,1,380000,"PhD","F",34
193302,1,286000,"High_School","M",2
9794,1,162000,"Bachelor","M",3
58032,0,229000,"PhD","M",1
79322,1,180000,"PhD","F",2
102527,0,125000,"High_School","F",2
175825,0,146000,"Bachelor","M",4
174793,0,82000,"PhD","F",5
29759,0,128000,"Bachelor","F",7
96313,0,228000,"Bachelor","M",4
50523,0,343000,"Master","M",5
118357,0,302000,"High_School","M",4
115421,0,219000,"PhD","M",3
184133,1,114000,"Bachelor","M",3
195445,0,197000,"PhD","M",6
187949,0,182000,"High_School","M",3
111539,0,189000,"Bachelor","M",1
127693,0,179000,"Master","M",1
89390,1,205000,"PhD","F",4
79780,0,337000,"Bachelor","M",6
102382,0,207000,"High_School","M",1
171129,1,273000,"Master","F",4
152549,1,148000,"PhD","M",9
13970,1,284000,"PhD","F",2
42512,0,226000,"Bachelor","F",2
54201,1,131000,"Bachelor","F",3
115888,1,194000,"Bachelor","M",2
31916,0,261000,"Bachelor","M",2
148795,1,224000,"Master","M",13
18289,1,278000,"PhD","M",5
18840,0,314000,"Bachelor","F",5
184363,0,90000,"High_School","M",3
118732,1,91000,"PhD","M",3
117402,0,162000,"PhD","M",2
110085,0,210000,"PhD","M",2
178999,1,327000,"Bachelor","M",7
157864,1,99000,"High_School","F",1
66300,0,159000,"PhD","M",1
91762,0,293000,"High_School","F",2
146317,1,272000,"High_School","F",3
21787,0,211000,"Bachelor","M",1
172321,0,103000,"Master","M",5
135412,0,92000,"Bachelor","F",3
162752,0,80000,"Master","M",3
181185,0,215000,"High_School","M",2
47905,1,319000,"Master","M",7
131063,0,70000,"Master","M",5
33751,0,288000,"Bachelor","M",2
63656,1,168000,"PhD","M",4
116813,1,84000,"High_School","M",3
169527,0,272000,"Bachelor","M",7
89,0,83000,"Bachelor","F",6
21192,0,307000,"Bachelor","M",4
197467,0,131000,"PhD","F",1
82199,1,177000,"High_School","M",3
46649,1,361000,"PhD","M",3
39869,0,320000,"PhD","M",2
123610,1,178000,"High_School","F",3
18291,1,226000,"PhD","M",1
156652,1,249000,"Bachelor","M",2
87853,0,222000,"High_School","M",5
13852,0,88000,"Master","M",4
137914,1,234000,"Master","M",2
26173,0,128000,"Bachelor","F",1
86962,0,346000,"High_School","M",3
123000,1,115000,"PhD","F",11
157380,0,62000,"High_School","M",2
98861,1,372000,"Bachelor","M",7
73846,0,116000,"PhD","F",10
139507,1,71000,"PhD","M",7
23744,0,208000,"Master","M",2
51738,1,354000,"Bachelor","F",12
54004,0,287000,"Bachelor","M",3
49810,0,179000,"Bachelor","M",4
49849,0,127000,"PhD","F",2
4434,0,76000,"Master","M",2
82819,1,220000,"PhD","M",4
43182,1,204000,"Master","F",2
32660,0,94000,"PhD","M",4
33390,0,215000,"Bachelor","M",2
91265,1,211000,"Master","F",5
11032,0,168000,"Master","M",2
17923,1,158000,"PhD","M",3
35198,1,248000,"High_School","M",1
47450,0,65000,"Master","M",1
44711,1,138000,"PhD","F",6
47175,1,118000,"Bachelor","F",2
11117,0,283000,"Master","F",2
146404,0,142000,"PhD","M",5
63396,0,71000,"PhD","M",2
28954,0,75000,"Bachelor","F",2
142868,0,134000,"Bachelor","F",2
125881,0,86000,"Bachelor","M",8
142086,0,79000,"Bachelor","F",2
31133,1,76000,"High_School","F",1
100532,0,177000,"PhD","M",3
140263,0,110000,"PhD","M",5
162105,0,242000,"High_School","M",5
24071,0,225000,"Bachelor","M",11
89895,0,205000,"PhD","F",7
198893,0,88000,"PhD","M",12
107622,0,65000,"Master","M",5
166301,0,82000,"Master","M",6
52971,0,92000,"PhD","F",1
156720,0,85000,"High_School","F",1
86774,0,175000,"Bachelor","M",2
21660,0,76000,"Bachelor","M",3
46640,0,240000,"Bachelor","M",1
11088,0,203000,"PhD","M",1
27576,0,111000,"High_School","M",3
48737,1,60000,"PhD","M",1
39417,1,222000,"Bachelor","M",8
28383,0,370000,"Bachelor","F",2
84828,1,171000,"PhD","F",13
103853,0,185000,"Master","M",9
172039,0,240000,"PhD","M",1
183101,0,177000,"PhD","M",2
105954,0,205000,"High_School","F",1
27012,0,98000,"Master","M",3
106478,0,220000,"Master","M",6
3530,0,296000,"PhD","F",3
104746,0,167000,"Master","M",6
119009,0,219000,"Master","M",6
65794,1,272000,"PhD","M",3
42617,0,104000,"Bachelor","F",3
129745,0,81000,"PhD","F",1
72878,0,155000,"Bachelor","F",4
103553,1,205000,"PhD","M",3
197832,0,235000,"Master","F",4
107159,1,377000,"Master","M",1
47002,0,132000,"Master","M",2
100555,0,61000,"High_School","F",2
35806,0,84000,"Master","F",6
7862,0,75000,"Bachelor","F",1
128243,0,167000,"PhD","M",6
123605,0,281000,"Bachelor","F",4
181692,0,119000,"Bachelor","M",1
175783,0,289000,"Master","M",1
77857,1,217000,"Bachelor","M",17
69544,0,164000,"PhD","F",6
173361,0,137000,"Master","F",2
90716,1,358000,"PhD","F",1
73893,1,280000,"Bachelor","M",10
149932,0,166000,"Master","M",1
166259,0,299000,"PhD","M",6
119302,0,67000,"Master","F",9
153072,0,99000,"PhD","M",3
4624,0,146000,"Bachelor","M",1
174247,0,163000,"PhD","M",3
23343,1,101000,"Bachelor","F",7
24175,0,97000,"PhD","M",4
108134,1,244000,"High_School","M",2
1546,0,322000,"Master","M",1
49053,0,335000,"Bachelor","M",4
187544,0,184000,"PhD","M",5
22798,0,282000,"Master","M",3
140728,0,143000,"High_School","M",7
179332,1,86000,"Master","M",4
35139,0,107000,"High_School","M",4
54183,0,216000,"PhD","M",3
145316,0,88000,"High_School","F",5
83435,0,137000,"Bachelor","M",4
87112,1,301000,"Bachelor","M",4
132606,0,79000,"High_School","M",5
174092,0,188000,"Master","F",13
125638,0,260000,"Master","F",1
143920,0,221000,"PhD","F",3
17223,1,66000,"High_School","M",3
25609,0,79000,"PhD","M",3
32677,0,85000,"Bachelor","F",2
152392,0,161000,"High_School","M",2
132092,0,205000,"Master","M",6
113124,0,157000,"Master","M",9
52027,0,149000,"Bachelor","F",5
72098,0,66000,"PhD","M",2
87344,0,338000,"PhD","F",17
166233,0,237000,"PhD","F",3
187014,1,268000,"Bachelor","M",2
30749,0,322000,"PhD","F",9
88929,1,310000,"Bachelor","M",2
122614,0,136000,"Bachelor","F",6
46230,1,62000,"PhD","M",3
29227,0,180000,"High_School","F",4
58497,0,120000,"High_School","F",6
66386,0,320000,"PhD","M",3
135188,1,110000,"Bachelor","M",5
46957,1,110000,"PhD","F",11
118585,0,138000,"Master","F",2
95637,0,203000,"Master","M",2
181177,0,337000,"Master","M",5
170358,0,325000,"Bachelor","F",5
69128,0,61000,"High_School","F",2
73177,0,255000,"High_School","M",4
171123,0,151000,"Bachelor","M",5
12209,0,257000,"PhD","F",2
123306,0,182000,"High_School","M",1
73389,1,197000,"Bachelor","F",1
48189,0,243000,"High_School","M",1
199003,0,141000,"Master","M",2
128692,0,145000,"Master","M",1
105689,0,96000,"High_School","M",2
55125,0,96000,"Bachelor","M",3
82380,0,257000,"PhD","M",3
100009,1,132000,"Bachelor","M",1
59824,1,245000,"PhD","F",7
107621,0,77000,"Master","M",3
119714,0,86000,"PhD","F",9
156294,0,86000,"Bachelor","M",2
50399,0,251000,"PhD","F",3
141803,0,129000,"Bachelor","M",2
139005,0,227000,"PhD","M",1
39659,1,356000,"Master","F",3
133979,0,265000,"High_School","M",1
196288,0,175000,"PhD","M",4
120853,0,199000,"High_School","M",5
49992,0,78000,"PhD","F",4
81945,0,295000,"High_School","M",3
26114,0,394000,"PhD","M",3
144219,0,312000,"Bachelor","M",10
60863,0,321000,"Master","M",3
115490,0,263000,"PhD","M",4
43136,0,376000,"PhD","M",2
57358,0,230000,"Master","M",3
121887,1,293000,"PhD","M",4
154508,0,266000,"PhD","M",1
128447,0,131000,"PhD","M",13
109442,0,87000,"Master","M",4
70785,0,132000,"PhD","M",2
59139,1,88000,"Master","M",7
181835,1,74000,"Master","M",3
22879,0,349000,"Master","M",3
145405,0,86000,"PhD","M",1
181954,0,265000,"Bachelor","M",3
170059,0,124000,"PhD","M",4
94039,1,217000,"Master","M",6
65449,1,302000,"High_School","M",4
45133,0,252000,"PhD","F",3
116428,0,179000,"Master","M",2
187885,0,163000,"Bachelor","F",1
19015,1,264000,"High_School","F",3
121082,1,103000,"PhD","M",1
53545,0,94000,"PhD","M",5
185542,0,114000,"Master","F",1
9186,0,67000,"Master","M",4
192620,0,147000,"PhD","M",5
115029,0,254000,"PhD","F",6
152926,1,219000,"PhD","M",4
168342,1,251000,"Master","M",6
170466,0,61000,"Bachelor","M",1
180535,0,209000,"High_School","F",1
180313,0,142000,"High_School","F",1
55451,0,277000,"Master","F",4
56547,0,74000,"Master","F",5
176262,0,76000,"High_School","F",5
49203,0,68000,"PhD","F",3
150928,0,268000,"PhD","M",5
165291,1,66000,"PhD","M",2
2515,0,237000,"Master","M",3
156147,0,247000,"High_School","F",5
30701,0,133000,"PhD","M",1
187262,0,193000,"Bachelor","F",4
156949,0,264000,"PhD","F",4
70138,1,215000,"High_School","M",3
9216,0,67000,"PhD","F",1
116205,1,164000,"Master","F",2
56068,1,239000,"Master","M",32
144038,1,175000,"Bachelor","F",4
116832,0,192000,"High_School","F",5
155590,0,234000,"Master","M",3
152662,0,155000,"Master","M",1
37803,0,150000,"PhD","M",3
176062,0,92000,"PhD","F",3
150107,0,292000,"Bachelor","F",4
70050,0,211000,"Bachelor","M",6
82824,0,243000,"High_School","F",4
24979,1,2e+05,"PhD","M",4
190057,0,81000,"High_School","F",1
57366,0,304000,"Master","M",7
162035,0,189000,"Bachelor","M",13
