employee_id,signing_bonus,salary,degree_level,sex,yrs_experience,boss_id,dept,level,n_subordinates
153209,1,150.0,Master,F,3,112643,sales,IC,0
54807,0,80.0,Master,F,4,180006,HR,IC,0
4655,0,216.0,PhD,M,5,92403,sales,IC,0
74315,0,122.0,High_School,M,1,174800,marketing,IC,0
30087,0,234.0,Bachelor,M,2,41991,sales,IC,0
146498,0,248.0,PhD,F,2,87613,engineering,IC,0
50374,0,373.0,PhD,M,2,52525,engineering,IC,0
40510,0,222.0,Master,M,3,160618,sales,IC,0
44496,1,312.0,PhD,M,4,103421,engineering,IC,0
147441,1,266.0,Master,F,2,90065,engineering,IC,0
147381,0,245.0,High_School,M,4,21470,marketing,IC,0
181396,0,202.0,Master,M,6,148418,engineering,IC,0
18863,1,154.0,High_School,M,3,140061,sales,IC,0
101216,0,118.0,Bachelor,F,3,90639,marketing,IC,0
132705,0,65.0,Master,M,2,39231,HR,IC,0
138163,0,168.0,Bachelor,F,2,144219,engineering,IC,0
31385,1,146.0,Master,F,6,92845,engineering,IC,0
48742,0,226.0,Bachelor,M,9,28697,engineering,MM,10
136600,0,195.0,PhD,M,7,47472,engineering,IC,0
173162,0,172.0,PhD,M,5,167877,sales,IC,0
197984,0,290.0,High_School,M,4,141079,engineering,IC,0
132144,1,131.0,PhD,M,2,171940,marketing,IC,0
7254,1,346.0,Bachelor,M,3,182028,engineering,IC,0
179212,0,151.0,PhD,F,4,162889,marketing,MM,11
160099,1,140.0,PhD,M,3,4110,sales,IC,0
149983,1,165.0,Master,M,3,30488,marketing,IC,0
179569,1,336.0,Bachelor,M,11,78493,sales,MM,7
170195,0,142.0,Master,M,1,75246,engineering,IC,0
170756,0,297.0,PhD,M,2,177166,engineering,IC,0
185741,0,327.0,High_School,F,5,69943,sales,IC,0
162608,0,104.0,PhD,M,2,79735,engineering,IC,0
78138,1,165.0,Bachelor,F,2,189890,engineering,IC,0
71851,0,261.0,High_School,F,2,67931,engineering,IC,0
48863,0,266.0,High_School,M,6,76435,sales,IC,0
110878,0,303.0,Master,M,9,119481,engineering,MM,13
50279,0,81.0,Master,F,1,742,HR,IC,0
99583,0,236.0,Master,F,1,150300,marketing,IC,0
138107,0,168.0,High_School,M,1,59939,marketing,IC,0
147033,0,309.0,Bachelor,M,2,8198,engineering,IC,0
5615,0,224.0,Master,F,4,41721,marketing,IC,0
161391,1,251.0,PhD,F,1,168797,marketing,IC,0
125684,0,107.0,Bachelor,F,5,29749,HR,IC,0
110794,0,73.0,Master,F,1,80043,HR,IC,0
21979,0,301.0,Bachelor,M,6,60319,sales,IC,0
77424,0,208.0,Bachelor,M,3,181421,sales,IC,0
169760,0,147.0,Master,M,1,144219,engineering,IC,0
84491,1,161.0,Master,M,3,138772,sales,IC,0
195460,0,114.0,Bachelor,M,6,153551,sales,IC,0
159130,0,60.0,Master,F,3,151838,sales,IC,0
106723,0,236.0,PhD,F,2,164326,sales,IC,0
168426,1,139.0,Bachelor,F,5,17291,sales,IC,0
86074,0,94.0,High_School,M,3,167389,sales,IC,0
34783,0,106.0,Master,M,1,99139,sales,IC,0
31767,1,259.0,Bachelor,M,2,25934,engineering,IC,0
189297,0,174.0,PhD,M,2,182556,sales,IC,0
196635,0,270.0,PhD,F,7,113578,marketing,IC,0
25173,1,227.0,High_School,M,1,95473,sales,IC,0
34194,0,180.0,Master,F,1,174092,sales,IC,0
168905,0,345.0,Bachelor,F,10,193330,engineering,MM,23
58652,0,65.0,PhD,F,2,100373,HR,IC,0
45730,0,303.0,Master,F,7,30468,engineering,IC,0
163711,0,113.0,Bachelor,M,5,159906,sales,IC,0
34157,1,138.0,PhD,M,2,30640,engineering,IC,0
25003,0,155.0,Master,F,3,111974,engineering,IC,0
123063,0,347.0,High_School,M,5,164326,sales,IC,0
96546,0,184.0,Bachelor,M,5,142685,sales,IC,0
84991,1,73.0,Master,M,5,14470,sales,IC,0
114338,0,79.0,Master,M,4,51121,HR,IC,0
25291,0,289.0,High_School,M,2,192369,sales,IC,0
1127,1,349.0,Master,M,9,23565,sales,IC,0
30940,1,331.0,Master,M,4,162196,engineering,IC,0
197241,0,84.0,High_School,F,7,9400,HR,IC,0
74096,0,150.0,PhD,M,8,24287,HR,IC,0
62357,0,107.0,Bachelor,F,3,64190,sales,IC,0
136800,0,253.0,Bachelor,F,4,19424,engineering,IC,0
172403,0,77.0,Bachelor,M,5,23565,sales,IC,0
191873,1,172.0,High_School,M,5,40904,engineering,IC,0
169564,1,188.0,PhD,M,3,57316,sales,IC,0
31367,0,285.0,Master,M,1,60319,sales,IC,0
114091,1,104.0,Master,M,6,116180,engineering,IC,0
74575,0,108.0,Bachelor,M,3,14470,sales,IC,0
100779,0,228.0,Master,M,5,147642,sales,IC,0
120633,0,77.0,High_School,M,7,51121,HR,IC,0
136905,1,180.0,Bachelor,F,18,71889,HR,D,29
48883,0,237.0,PhD,M,1,179929,sales,IC,0
139440,0,81.0,PhD,M,2,194078,marketing,IC,0
190184,0,142.0,PhD,F,5,191289,engineering,IC,0
2030,0,88.0,PhD,F,2,91979,HR,IC,0
188410,1,158.0,Master,M,5,18939,sales,IC,0
145856,0,89.0,Master,F,3,73846,sales,IC,0
151440,0,112.0,High_School,M,4,191073,sales,IC,0
126210,1,228.0,PhD,F,4,68201,sales,IC,0
88023,0,202.0,Master,F,2,55431,sales,IC,0
190801,0,277.0,PhD,M,19,51535,engineering,VP,290
172608,0,72.0,PhD,M,2,742,HR,IC,0
163627,0,290.0,High_School,M,2,149970,marketing,IC,0
167188,0,74.0,PhD,M,4,89619,HR,MM,6
65738,1,225.0,Bachelor,M,3,90237,sales,IC,0
123032,1,326.0,PhD,F,2,132187,engineering,IC,0
148380,0,65.0,Master,F,1,43937,HR,IC,0
34493,0,181.0,PhD,M,1,196660,sales,IC,0
43684,0,294.0,Bachelor,M,6,57938,engineering,IC,0
166866,0,297.0,Bachelor,F,4,87330,engineering,IC,0
41557,0,76.0,Bachelor,F,1,129287,HR,IC,0
51616,0,315.0,Master,F,4,64724,marketing,IC,0
129779,1,246.0,PhD,M,1,139180,marketing,IC,0
183940,0,204.0,Master,F,5,91002,marketing,IC,0
2957,1,333.0,Bachelor,M,6,71130,engineering,IC,0
116384,0,225.0,Master,M,3,125755,marketing,IC,0
34122,0,95.0,PhD,F,1,129410,sales,IC,0
140838,0,60.0,Bachelor,M,8,95935,HR,MM,11
123150,1,243.0,Master,M,5,181421,sales,IC,0
151780,0,84.0,PhD,F,3,97919,HR,IC,0
27235,1,146.0,Master,M,2,147819,sales,IC,0
3312,0,153.0,Bachelor,F,1,69903,engineering,IC,0
145126,0,94.0,PhD,M,3,114472,sales,MM,9
68048,0,98.0,PhD,F,1,62161,marketing,IC,0
187831,0,176.0,PhD,M,5,134982,sales,IC,0
174018,0,369.0,Master,M,1,170076,engineering,IC,0
58541,0,231.0,High_School,M,1,183824,engineering,IC,0
76651,0,79.0,Master,M,7,172541,HR,IC,0
101720,1,66.0,PhD,F,3,64858,HR,IC,0
115694,1,257.0,Master,M,13,152076,engineering,MM,12
57482,0,273.0,Bachelor,M,5,131525,sales,IC,0
50679,0,75.0,Master,M,11,181310,sales,MM,7
141010,1,140.0,Master,M,2,133927,engineering,IC,0
160686,0,120.0,High_School,M,1,29733,HR,IC,0
117773,0,318.0,PhD,M,1,198875,engineering,IC,0
57481,0,158.0,Master,M,3,8711,marketing,IC,0
161055,0,60.0,Bachelor,F,1,47260,HR,IC,0
38909,0,92.0,Bachelor,M,3,100373,HR,IC,0
149550,0,74.0,High_School,F,2,73254,HR,IC,0
65460,0,342.0,PhD,M,3,136468,sales,IC,0
1612,0,179.0,PhD,M,6,164439,marketing,IC,0
184160,0,386.0,Master,F,2,51738,engineering,IC,0
163861,0,246.0,Master,M,4,181219,marketing,IC,0
76815,0,321.0,PhD,F,2,188118,sales,IC,0
54468,0,235.0,High_School,M,3,158777,marketing,IC,0
39811,0,267.0,High_School,F,1,103912,sales,IC,0
129392,0,64.0,PhD,M,5,146111,HR,IC,0
17509,1,286.0,PhD,F,8,59705,sales,IC,0
126307,1,203.0,Master,M,9,191289,engineering,IC,0
188042,0,223.0,Master,M,1,123000,sales,IC,0
18800,1,156.0,Master,M,4,181996,engineering,IC,0
44589,0,70.0,PhD,F,6,27018,HR,IC,0
115591,0,309.0,PhD,M,7,66119,sales,MM,20
12970,0,106.0,PhD,M,1,171499,engineering,IC,0
31960,0,169.0,Master,M,1,180037,sales,IC,0
75234,0,93.0,PhD,M,5,197896,HR,IC,0
28439,0,104.0,PhD,M,2,196637,engineering,IC,0
130135,0,92.0,PhD,F,9,95935,HR,MM,11
196010,0,271.0,Bachelor,F,5,51738,engineering,IC,0
187556,1,323.0,Master,F,4,30749,engineering,IC,0
61631,0,258.0,Master,M,1,12649,engineering,IC,0
20901,1,328.0,High_School,M,5,189937,engineering,MM,11
140671,1,96.0,High_School,M,3,38308,marketing,IC,0
167223,0,197.0,PhD,F,22,40920,marketing,D,71
171499,0,295.0,PhD,M,14,152076,engineering,MM,17
35838,0,77.0,Bachelor,F,3,14226,HR,IC,0
90167,0,232.0,High_School,F,2,53390,sales,IC,0
40497,1,331.0,Master,M,1,187053,engineering,IC,0
33274,1,289.0,Master,M,5,183045,engineering,IC,0
183858,1,326.0,Master,M,3,153291,sales,IC,0
132874,0,77.0,PhD,F,3,53826,HR,IC,0
190060,0,82.0,Master,F,2,181310,sales,MM,9
88869,1,211.0,Bachelor,M,3,182996,sales,IC,0
1310,1,254.0,Master,M,3,71130,engineering,IC,0
175846,0,230.0,PhD,M,3,91124,sales,IC,0
24460,0,91.0,Master,F,1,73254,HR,IC,0
117076,0,168.0,High_School,M,3,70819,engineering,IC,0
1467,0,146.0,Bachelor,F,1,148984,sales,IC,0
97928,0,135.0,PhD,M,1,128966,sales,IC,0
113834,0,138.0,High_School,M,2,115591,sales,IC,0
163969,0,73.0,PhD,F,6,252,HR,IC,0
187001,1,73.0,Bachelor,M,1,169833,HR,IC,0
120808,0,83.0,PhD,F,3,198240,sales,IC,0
126823,1,234.0,Master,M,5,166729,marketing,IC,0
107204,0,246.0,Master,M,9,48730,marketing,IC,0
43940,0,253.0,Bachelor,M,5,51293,sales,IC,0
15277,1,288.0,Master,M,10,132307,engineering,MM,10
199580,1,375.0,Master,M,1,167921,engineering,IC,0
51522,1,199.0,Bachelor,M,1,88936,sales,IC,0
13642,0,68.0,Master,F,1,104539,HR,IC,0
149759,0,109.0,Master,M,4,154381,sales,IC,0
27709,1,63.0,Bachelor,F,3,168415,HR,IC,0
97318,1,61.0,Master,M,2,154375,HR,IC,0
81490,1,260.0,Bachelor,M,13,65174,sales,MM,12
73961,0,140.0,Master,F,2,29960,marketing,IC,0
79371,0,84.0,Master,M,2,162518,sales,IC,0
19767,1,294.0,Bachelor,F,3,94507,engineering,IC,0
24366,0,250.0,Bachelor,M,1,127769,engineering,IC,0
20677,0,221.0,PhD,F,3,40904,engineering,IC,0
41014,0,248.0,PhD,M,1,105542,marketing,IC,0
53078,0,309.0,PhD,M,5,187053,engineering,IC,0
37179,1,220.0,PhD,M,6,39417,engineering,IC,0
4873,1,215.0,PhD,M,1,52319,sales,IC,0
108505,0,95.0,PhD,M,2,57701,HR,IC,0
45600,0,85.0,High_School,M,1,41808,HR,IC,0
71945,0,227.0,PhD,M,13,183869,engineering,MM,11
148860,1,63.0,PhD,F,5,129778,HR,IC,0
162976,0,78.0,PhD,M,2,123263,HR,IC,0
180741,0,79.0,Master,F,4,194904,HR,IC,0
106281,0,399.0,PhD,F,9,196058,marketing,IC,0
62990,0,187.0,Master,F,3,129381,sales,MM,12
112086,0,75.0,High_School,M,5,160169,sales,IC,0
61554,1,700.0,PhD,M,7,-1,CEO,CEO,9999
196755,0,196.0,Master,M,6,149696,sales,IC,0
169015,1,399.0,PhD,F,4,91002,marketing,IC,0
198531,1,85.0,Bachelor,M,12,49727,sales,MM,12
138904,0,90.0,Master,M,1,189742,HR,IC,0
139637,0,245.0,High_School,F,2,95609,sales,IC,0
171548,0,366.0,High_School,M,4,154891,engineering,IC,0
116647,0,84.0,Bachelor,F,2,115856,sales,IC,0
60602,0,139.0,PhD,F,1,159638,HR,IC,0
107083,0,247.0,High_School,M,1,70819,engineering,IC,0
199381,0,93.0,Master,F,2,103884,HR,IC,0
4895,1,308.0,PhD,F,6,41335,engineering,IC,0
82385,0,299.0,Master,M,3,107547,sales,IC,0
100630,0,142.0,Master,M,1,157966,marketing,IC,0
80565,1,107.0,Bachelor,M,4,14465,HR,IC,0
44614,0,269.0,High_School,M,2,26505,marketing,IC,0
41287,0,201.0,PhD,M,3,159838,marketing,IC,0
138576,0,67.0,PhD,M,8,142850,sales,IC,0
45866,0,110.0,Bachelor,M,7,63077,sales,IC,0
193726,0,157.0,High_School,F,5,70547,marketing,IC,0
121208,1,299.0,Bachelor,F,3,1050,engineering,IC,0
157865,0,150.0,High_School,M,5,134536,engineering,IC,0
23613,0,311.0,Bachelor,F,3,162381,engineering,IC,0
39178,0,63.0,Master,F,4,39231,HR,IC,0
195624,0,235.0,Bachelor,F,5,91345,sales,IC,0
123803,1,221.0,Master,F,1,155570,marketing,IC,0
163333,0,260.0,PhD,F,6,8711,marketing,IC,0
145576,0,259.0,Master,M,1,119774,sales,IC,0
97186,0,248.0,PhD,M,3,128511,engineering,IC,0
7825,0,129.0,PhD,M,1,29960,marketing,IC,0
147016,1,179.0,Bachelor,M,3,32248,sales,MM,7
127531,0,163.0,Master,M,1,142367,sales,IC,0
19003,0,257.0,Bachelor,F,4,110508,engineering,IC,0
46706,1,68.0,Master,M,2,180854,sales,IC,0
87510,0,97.0,PhD,F,4,53856,HR,IC,0
96907,1,164.0,PhD,M,8,10773,engineering,IC,0
164341,0,256.0,Bachelor,M,3,199282,marketing,IC,0
143640,0,306.0,Master,F,4,123000,sales,IC,0
112966,1,298.0,Bachelor,M,1,155437,engineering,IC,0
163350,0,267.0,Bachelor,M,4,169231,sales,IC,0
120187,1,214.0,PhD,M,2,55653,sales,IC,0
59128,0,150.0,Master,F,3,198879,sales,IC,0
38678,1,209.0,Bachelor,M,3,154292,engineering,IC,0
74784,0,117.0,Master,M,2,182116,sales,IC,0
76394,0,117.0,Master,M,5,192132,marketing,IC,0
68222,0,84.0,Master,M,10,24681,HR,MM,12
16409,0,272.0,High_School,M,1,192145,sales,IC,0
173171,1,227.0,Master,M,7,1808,engineering,IC,0
131187,0,185.0,Bachelor,F,4,26505,marketing,IC,0
87378,0,197.0,Master,M,1,190778,marketing,IC,0
18325,0,173.0,Bachelor,M,1,107547,sales,IC,0
30640,0,288.0,Bachelor,M,11,92567,engineering,MM,10
27275,0,81.0,Master,F,7,70406,marketing,IC,0
138726,0,82.0,PhD,M,4,194904,HR,IC,0
40726,0,196.0,Master,F,1,182038,sales,IC,0
195549,1,193.0,PhD,M,1,95473,sales,IC,0
185339,0,237.0,High_School,M,5,186283,engineering,IC,0
199941,0,289.0,Bachelor,M,2,29547,engineering,IC,0
127889,0,198.0,Bachelor,M,6,46957,sales,IC,0
75029,0,180.0,High_School,M,1,5743,sales,IC,0
130392,0,193.0,PhD,M,2,193518,sales,IC,0
99305,0,75.0,Master,F,5,123502,HR,IC,0
5756,1,399.0,Bachelor,M,4,198814,marketing,IC,0
78770,1,258.0,Bachelor,M,4,63785,engineering,IC,0
74444,0,66.0,Master,F,2,115765,HR,IC,0
27246,0,117.0,Bachelor,M,5,10922,sales,IC,0
62499,0,81.0,Master,M,3,22887,HR,IC,0
67485,0,63.0,Master,F,1,80043,HR,IC,0
151698,0,159.0,Master,M,6,60319,sales,IC,0
159563,1,176.0,Master,M,4,18312,engineering,IC,0
158291,1,101.0,Master,M,3,175365,marketing,IC,0
172200,1,73.0,High_School,F,8,754,HR,IC,0
36940,1,104.0,PhD,M,2,4440,marketing,IC,0
173452,0,305.0,Bachelor,M,3,193920,sales,IC,0
139075,0,306.0,Master,M,4,183528,engineering,IC,0
18960,0,69.0,Bachelor,F,3,123000,sales,IC,0
116289,0,312.0,PhD,M,2,189937,engineering,MM,8
110369,0,231.0,High_School,M,6,149135,engineering,IC,0
117378,1,125.0,Bachelor,M,3,160511,marketing,IC,0
184512,0,214.0,Bachelor,M,18,109804,engineering,D,73
11959,0,250.0,Bachelor,M,1,144927,sales,IC,0
196024,0,317.0,PhD,M,5,77613,sales,IC,0
194045,1,306.0,Master,M,6,59353,engineering,IC,0
158970,1,98.0,Master,M,3,98931,marketing,IC,0
73491,0,280.0,Bachelor,M,3,48120,engineering,IC,0
110991,1,66.0,PhD,F,3,66420,HR,IC,0
50525,1,314.0,PhD,F,7,183045,engineering,IC,0
132399,0,150.0,Bachelor,M,12,94362,sales,MM,18
61489,0,99.0,Bachelor,F,1,95522,marketing,IC,0
144163,0,269.0,Master,M,1,59705,sales,IC,0
136874,1,305.0,Master,F,5,69345,sales,IC,0
140752,1,192.0,PhD,M,7,110878,engineering,IC,0
170438,0,125.0,High_School,M,1,122145,engineering,IC,0
125541,0,287.0,Bachelor,F,2,128447,engineering,IC,0
139027,0,101.0,PhD,F,7,19524,marketing,IC,0
132076,0,169.0,Bachelor,M,2,169223,engineering,IC,0
110748,1,174.0,Bachelor,F,1,68998,marketing,IC,0
186429,0,156.0,Master,M,3,175434,sales,IC,0
86473,0,205.0,Bachelor,M,1,26468,engineering,IC,0
106175,0,79.0,Master,F,2,197896,HR,IC,0
5864,0,223.0,Bachelor,F,6,41080,sales,IC,0
6323,0,151.0,High_School,F,1,14241,marketing,IC,0
41452,0,66.0,High_School,M,2,196490,HR,IC,0
198778,1,192.0,High_School,M,6,167482,engineering,MM,7
122857,1,216.0,PhD,F,5,146404,marketing,IC,0
140426,1,220.0,Master,F,1,20901,engineering,IC,0
186230,0,279.0,High_School,M,4,16073,marketing,IC,0
149180,1,152.0,High_School,M,1,29410,engineering,IC,0
161226,0,69.0,Master,F,1,123263,HR,IC,0
177525,0,198.0,Master,M,2,98520,marketing,IC,0
36453,0,319.0,High_School,F,3,69943,sales,IC,0
79580,0,334.0,Bachelor,M,4,128966,sales,IC,0
252,0,70.0,Bachelor,F,6,41533,HR,MM,10
64305,0,223.0,Bachelor,F,3,53390,sales,IC,0
146992,1,233.0,Master,M,3,178797,sales,IC,0
121796,0,193.0,High_School,M,1,113124,sales,IC,0
138556,0,247.0,Bachelor,M,3,80128,sales,IC,0
80764,1,227.0,PhD,M,1,79807,engineering,IC,0
112397,0,131.0,Master,M,3,98967,marketing,IC,0
49274,0,317.0,Master,F,4,14241,marketing,IC,0
34713,0,197.0,Master,M,5,116289,engineering,IC,0
42324,0,301.0,PhD,M,2,137776,engineering,IC,0
162323,1,277.0,PhD,F,5,149245,marketing,IC,0
111718,0,262.0,PhD,M,2,181996,engineering,IC,0
87298,0,155.0,Bachelor,M,1,159838,marketing,IC,0
47640,0,121.0,High_School,M,5,152791,sales,IC,0
131001,1,184.0,Bachelor,M,2,54997,sales,IC,0
180846,0,144.0,PhD,F,2,133420,sales,IC,0
163114,0,227.0,High_School,M,2,92403,sales,IC,0
115319,0,341.0,Bachelor,M,3,183065,engineering,IC,0
57019,0,213.0,Master,M,1,122762,sales,IC,0
136083,0,109.0,PhD,M,6,75242,engineering,IC,0
74822,1,196.0,High_School,M,1,150300,marketing,IC,0
111348,1,218.0,Bachelor,M,6,148032,sales,IC,0
175712,0,193.0,PhD,F,3,92845,engineering,IC,0
165426,0,100.0,PhD,F,15,124994,HR,D,36
73160,0,64.0,Bachelor,M,9,198814,marketing,IC,0
125338,0,95.0,Bachelor,F,5,151696,HR,IC,0
73067,0,215.0,Bachelor,M,3,103448,sales,IC,0
147269,0,71.0,PhD,F,7,32405,HR,IC,0
33484,1,98.0,Master,M,3,98558,engineering,IC,0
138485,1,187.0,PhD,F,1,24979,marketing,IC,0
6363,0,90.0,Master,F,1,103448,sales,IC,0
172985,1,247.0,Bachelor,M,3,186283,engineering,IC,0
193088,0,247.0,Master,M,20,96752,sales,D,73
40592,0,182.0,High_School,M,5,47618,marketing,IC,0
93572,1,171.0,PhD,M,1,88779,sales,IC,0
89537,0,101.0,PhD,M,1,55858,engineering,IC,0
87242,0,92.0,Bachelor,M,5,166928,engineering,IC,0
70547,0,88.0,Master,F,14,168545,marketing,MM,11
127769,0,141.0,Bachelor,M,13,47553,engineering,MM,12
92403,1,83.0,PhD,M,12,59535,sales,MM,16
189768,0,214.0,PhD,F,3,105542,marketing,IC,0
37978,0,77.0,High_School,M,4,4440,marketing,IC,0
88779,0,309.0,PhD,F,14,183175,sales,MM,11
39726,0,318.0,Master,M,6,69728,engineering,D,84
179282,0,225.0,PhD,M,5,55481,engineering,IC,0
159547,0,94.0,Master,M,1,119231,HR,IC,0
78886,0,232.0,Bachelor,M,1,198875,engineering,IC,0
163367,0,64.0,Master,M,1,39231,HR,IC,0
16091,0,77.0,PhD,F,1,8663,sales,IC,0
32330,0,239.0,Master,F,9,142367,sales,IC,0
55719,0,83.0,High_School,F,3,15768,HR,IC,0
180461,0,86.0,Master,M,1,193763,engineering,IC,0
76061,0,145.0,High_School,F,6,52313,sales,IC,0
155031,0,187.0,PhD,F,1,64452,sales,IC,0
97848,0,200.0,Bachelor,F,1,32159,sales,IC,0
184885,1,86.0,PhD,M,2,77857,HR,MM,15
115738,1,174.0,High_School,M,4,149135,engineering,IC,0
11601,0,160.0,PhD,M,1,4110,sales,IC,0
87706,1,131.0,High_School,M,5,87613,engineering,IC,0
162311,0,91.0,PhD,M,4,252,HR,IC,0
118314,1,242.0,High_School,M,3,149970,marketing,IC,0
39876,1,100.0,Master,F,3,87733,sales,IC,0
196567,1,71.0,PhD,F,1,64087,HR,IC,0
100624,0,181.0,Bachelor,M,4,108428,engineering,IC,0
114251,1,99.0,Master,M,5,18312,engineering,IC,0
169624,0,373.0,Master,M,1,118769,engineering,IC,0
170337,0,73.0,Bachelor,M,3,754,HR,IC,0
166690,0,134.0,Master,M,1,57938,engineering,IC,0
12215,0,223.0,Bachelor,M,5,76135,marketing,IC,0
98173,0,184.0,Master,M,2,4394,marketing,IC,0
175752,0,89.0,PhD,M,5,159638,HR,IC,0
46340,1,254.0,Bachelor,M,3,174800,marketing,IC,0
73930,0,283.0,PhD,F,1,114572,marketing,IC,0
58544,0,204.0,Master,F,5,138948,marketing,IC,0
73663,0,226.0,PhD,F,12,87344,marketing,MM,12
73129,1,60.0,Bachelor,F,5,150189,HR,IC,0
108353,0,221.0,High_School,M,5,39417,engineering,IC,0
1356,0,213.0,PhD,M,5,4110,sales,IC,0
146074,0,248.0,Master,M,4,126368,sales,IC,0
58380,0,69.0,Master,F,3,135804,HR,IC,0
182819,1,170.0,Master,F,7,181311,sales,IC,0
91623,1,65.0,Bachelor,M,5,742,HR,IC,0
71153,0,144.0,High_School,M,5,127266,marketing,IC,0
136779,1,159.0,Bachelor,M,2,199184,sales,IC,0
168690,0,90.0,High_School,M,1,119231,HR,IC,0
188470,0,343.0,Bachelor,M,4,101484,engineering,IC,0
130555,0,179.0,PhD,F,5,779,marketing,IC,0
198131,0,61.0,High_School,M,8,47260,HR,IC,0
2658,0,240.0,PhD,M,1,121419,engineering,IC,0
22499,0,69.0,Master,F,2,62298,HR,IC,0
135256,0,276.0,Master,M,3,131620,sales,IC,0
161539,0,395.0,PhD,F,2,66453,engineering,IC,0
55537,0,266.0,Master,M,8,51535,engineering,VP,196
87541,0,73.0,PhD,F,6,142630,HR,IC,0
80791,1,244.0,High_School,F,1,102043,marketing,IC,0
196258,0,293.0,Bachelor,F,6,122197,engineering,IC,0
93177,0,254.0,Master,M,5,99139,sales,IC,0
154758,1,273.0,Bachelor,M,7,66591,sales,IC,0
133549,0,95.0,Master,F,3,71987,HR,IC,0
185029,0,165.0,PhD,M,1,170076,engineering,IC,0
80193,1,285.0,Master,M,4,145710,engineering,IC,0
170696,0,88.0,High_School,M,2,56316,sales,IC,0
17490,0,332.0,PhD,M,5,14299,engineering,IC,0
152764,0,182.0,High_School,M,2,102727,marketing,IC,0
1460,0,252.0,Master,M,6,115591,sales,IC,0
132597,0,159.0,PhD,M,6,65883,marketing,IC,0
194761,0,291.0,Bachelor,F,4,25934,engineering,IC,0
167088,1,131.0,Bachelor,M,1,111508,marketing,IC,0
121848,1,98.0,PhD,F,2,123258,marketing,IC,0
31499,0,71.0,Master,F,6,149696,sales,IC,0
121221,0,62.0,PhD,F,6,119231,HR,IC,0
167782,1,144.0,Bachelor,M,5,20828,marketing,IC,0
147940,0,82.0,Master,M,4,10357,marketing,IC,0
39714,0,277.0,PhD,M,1,29712,engineering,IC,0
197035,0,355.0,Master,F,3,127769,engineering,IC,0
151215,0,262.0,Bachelor,M,6,103421,engineering,IC,0
193265,0,68.0,PhD,F,4,125114,HR,IC,0
147722,1,343.0,Bachelor,M,1,26468,engineering,IC,0
61344,1,187.0,Master,M,3,73034,engineering,IC,0
36782,0,84.0,PhD,F,5,15768,HR,IC,0
53708,0,280.0,PhD,F,5,175593,sales,IC,0
17741,1,225.0,Bachelor,M,4,110508,engineering,IC,0
133669,0,60.0,Bachelor,F,1,96060,HR,IC,0
112582,0,105.0,Bachelor,F,4,71152,HR,IC,0
95473,0,241.0,Master,F,14,65451,sales,MM,7
67582,0,134.0,High_School,M,3,77670,sales,IC,0
128922,1,95.0,PhD,M,4,184998,sales,IC,0
124972,0,155.0,Bachelor,M,8,69379,sales,IC,0
22105,1,285.0,Bachelor,F,1,41175,engineering,IC,0
8997,0,251.0,Bachelor,M,3,120638,engineering,IC,0
165967,0,61.0,PhD,F,1,181311,sales,IC,0
97172,0,235.0,High_School,M,2,20901,engineering,IC,0
145382,0,90.0,PhD,F,6,168942,HR,IC,0
11937,0,194.0,Bachelor,M,4,191073,sales,IC,0
81987,1,292.0,Bachelor,M,2,78215,sales,IC,0
190241,0,71.0,PhD,F,1,108428,engineering,IC,0
75814,0,166.0,Master,M,3,168742,sales,IC,0
172126,0,98.0,High_School,F,1,62298,HR,IC,0
113636,0,284.0,Bachelor,M,7,134982,sales,IC,0
105454,0,312.0,PhD,F,4,136313,engineering,IC,0
133203,0,68.0,Bachelor,M,6,9400,HR,IC,0
191861,1,231.0,PhD,M,1,78997,engineering,IC,0
47268,0,104.0,High_School,M,1,12214,sales,IC,0
11624,0,209.0,Master,F,6,81644,engineering,IC,0
82146,0,83.0,Bachelor,F,1,104539,HR,IC,0
185422,0,71.0,Master,M,2,134658,sales,IC,0
85459,0,200.0,High_School,F,2,37434,sales,IC,0
153644,0,279.0,Bachelor,M,2,154381,sales,IC,0
81529,0,174.0,Bachelor,F,3,69463,marketing,IC,0
97702,1,226.0,High_School,M,3,98520,marketing,IC,0
131574,0,203.0,High_School,F,4,138772,sales,IC,0
140009,0,83.0,PhD,M,4,29508,HR,IC,0
150961,0,92.0,Bachelor,M,1,5875,marketing,IC,0
65181,0,270.0,High_School,M,7,34134,sales,IC,0
37012,0,103.0,Master,M,1,53826,HR,IC,0
37347,0,276.0,Bachelor,M,1,11275,marketing,IC,0
181131,0,217.0,Master,M,4,125775,marketing,IC,0
159136,0,163.0,High_School,F,1,12679,sales,IC,0
131233,1,131.0,High_School,F,8,149696,sales,IC,0
41923,0,202.0,Bachelor,F,4,90639,marketing,IC,0
36315,1,224.0,PhD,M,5,179459,marketing,IC,0
10961,0,253.0,Bachelor,F,1,90639,marketing,IC,0
58638,0,283.0,High_School,M,2,28979,sales,IC,0
126933,1,211.0,Bachelor,M,7,8711,marketing,IC,0
157302,0,294.0,Master,M,2,7212,marketing,IC,0
53892,1,77.0,PhD,F,4,82657,sales,IC,0
165378,0,225.0,Bachelor,M,1,73106,engineering,IC,0
63055,1,108.0,High_School,M,3,52796,sales,IC,0
48836,1,181.0,Bachelor,F,5,52923,sales,IC,0
